loan_id,customer_id,issue_date,due_date,loan_amount,outstanding_amount,overdue_amount,days_past_due,loan_status,product_type,interest_rate,term_months,monthly_payment,risk_score,currency
L002677,C01275,2025-10-10,2026-01-08,5319350,3193610,637046,76,Overdue,Microloan,37.99,3,2446723.69,546,UZS
L002678,C02205,2025-07-03,2027-06-23,11629224,2860129,0,0,Active,Cash loan,25.12,24,606270.21,690,UZS
L002679,C02000,2025-06-19,2026-06-14,22115400,6037869,0,0,Active,Cash loan,45.3,12,2677806.35,787,UZS
L002680,C00666,2024-05-22,2024-11-18,19924898,0,0,0,Closed,Cash loan,39.4,6,4629217.97,552,UZS
L002681,C01609,2024-03-21,2024-09-17,9434705,0,0,0,Closed,Installment,44.59,6,2273606.66,588,UZS
L002682,C02218,2024-12-21,2026-06-14,3498356,1168938,0,0,Active,Cash loan,28.55,18,249840.92,594,UZS
L002683,C00320,2025-04-14,2026-10-06,23102275,0,0,0,Closed,Cash loan,27.21,18,1632689.11,711,UZS
L002684,C02372,2024-05-11,2025-02-05,23059257,0,0,0,Closed,Cash loan,24.85,9,3198831.37,836,UZS
L002685,C02406,2024-01-06,2026-12-21,22880576,0,0,0,Closed,Installment,28.33,36,815628.98,680,UZS
L002686,C00559,2024-05-03,2026-04-23,17115259,10866633,0,0,Active,Credit card,24.48,24,887711.43,669,UZS
L002687,C01757,2024-07-10,2024-10-08,7485565,5609805,0,0,Active,Microloan,35.15,3,3372247.03,603,UZS
L002688,C01950,2025-06-14,2026-03-11,42222823,22205201,7882547,178,Default,Cash loan,25.2,9,5873663.82,628,UZS
L002689,C00211,2025-07-27,2028-07-11,7892017,3757802,0,0,Active,Credit card,43.54,36,314672.26,659,UZS
L002690,C00701,2025-08-17,2028-08-01,5752235,2512985,772246,79,Overdue,Microloan,28.22,36,204875.44,508,UZS
L002691,C02314,2024-02-20,2026-02-09,13523800,0,0,0,Closed,Cash loan,35.92,24,765897.87,747,UZS
L002692,C00687,2024-01-24,2024-04-23,14262543,5289090,0,0,Active,Cash loan,33.13,3,6329241.17,737,UZS
L002693,C02338,2025-06-22,2025-12-19,25196221,10668266,0,0,Active,Credit card,22.81,6,5157246.5,890,UZS
L002694,C00730,2024-11-02,2025-01-31,30711810,14154385,0,0,Active,Credit card,34.82,3,13801887.41,609,UZS
L002695,C02010,2024-12-21,2025-03-21,28487234,21880990,0,0,Active,Cash loan,35.49,3,12865784.45,600,UZS
L002696,C02399,2025-08-12,2026-02-08,19164846,10890077,1385873,6,Overdue,Installment,45.13,6,4635656.83,633,UZS
L002697,C02390,2025-04-12,2027-04-02,11417353,10081258,4037464,19,Overdue,Credit card,33.72,24,636136.85,379,UZS
L002698,C01931,2024-12-18,2026-06-11,4435489,1121384,0,0,Active,Cash loan,40.24,18,345573.88,684,UZS
L002699,C00555,2025-03-28,2026-09-19,1124179,1043387,525757,58,Overdue,Microloan,44.15,18,90028.0,621,UZS
L002700,C02437,2024-11-27,2027-11-12,28428801,3943354,0,0,Active,Credit card,33.23,36,1052102.54,528,UZS
L002701,C00362,2024-03-26,2026-03-16,14297835,0,0,0,Closed,Credit card,36.98,24,816048.93,491,UZS
L002702,C00469,2025-04-26,2025-10-23,2369263,1430378,355537,48,Overdue,Credit card,44.3,6,569807.75,895,UZS
L002703,C01115,2025-07-08,2026-07-03,5688151,0,0,0,Closed,Credit card,45.96,12,691868.77,625,UZS
L002704,C00461,2025-06-18,2028-06-02,29041055,0,0,0,Closed,Credit card,24.75,36,1006353.23,763,UZS
L002705,C00606,2025-01-30,2025-10-27,5945747,2943251,450068,43,Overdue,Credit card,40.94,9,931103.98,555,UZS
L002706,C01081,2024-01-01,2025-12-21,9230843,8182420,1972958,14,Overdue,Cash loan,31.23,24,504734.8,476,UZS
L002707,C01088,2025-08-05,2028-07-20,4810410,2796290,0,0,Active,Microloan,33.69,36,178639.92,761,UZS
L002708,C01354,2024-03-07,2025-03-02,13621741,0,0,0,Closed,Credit card,22.98,12,1396001.42,507,UZS
L002709,C00875,2025-09-08,2027-08-29,20217858,6158283,0,0,Active,Cash loan,34.59,24,1133800.63,531,UZS
L002710,C02492,2024-02-04,2024-05-04,12934445,5606650,1898077,115,Overdue,Credit card,36.14,3,5869651.14,674,UZS
L002711,C00690,2025-01-29,2025-10-26,24487498,18582008,6659441,49,Overdue,Installment,22.49,9,3332748.48,397,UZS
L002712,C00473,2025-04-03,2025-07-02,6851137,4818633,0,0,Active,Cash loan,29.82,3,2964715.35,701,UZS
L002713,C00665,2024-01-27,2025-07-20,9218895,3392810,0,0,Active,Credit card,34.79,18,690341.59,743,UZS
L002714,C02433,2025-06-21,2026-03-18,32167027,0,0,0,Closed,Cash loan,28.14,9,4579869.82,656,UZS
L002715,C01894,2024-04-18,2027-04-03,5099519,4646831,3233978,90,Overdue,Microloan,38.92,36,196784.77,779,UZS
L002716,C00977,2024-03-23,2025-09-14,34162075,15310652,0,0,Active,Cash loan,32.17,18,2508445.25,468,UZS
L002717,C01023,2024-06-25,2025-03-22,1456072,0,0,0,Closed,Microloan,36.93,9,221533.27,493,UZS
L002718,C00477,2025-03-26,2026-03-21,31093390,17795455,6421339,17,Overdue,Cash loan,38.8,12,3596468.78,409,UZS
L002719,C00080,2025-11-05,2026-05-04,26166742,22456243,8180028,39,Overdue,Cash loan,37.95,6,6016170.1,529,UZS
L002720,C01446,2025-02-04,2025-05-05,20063516,14494345,0,0,Active,Cash loan,38.89,3,9288739.12,459,UZS
L002721,C00115,2025-08-24,2025-11-22,33234043,7559804,0,0,Active,Credit card,39.84,3,15491495.24,603,UZS
L002722,C01533,2024-04-22,2025-04-17,26445431,0,0,0,Closed,Cash loan,41.5,12,3118357.07,764,UZS
L002723,C00890,2025-11-20,2026-02-18,15098790,4417455,0,0,Active,Credit card,29.14,3,6499525.8,573,UZS
L002724,C00058,2024-09-03,2024-12-02,5480538,5472739,1458334,30,Overdue,Microloan,40.17,3,2560690.04,702,UZS
L002725,C01937,2024-08-27,2025-08-22,11982250,0,0,0,Closed,Installment,35.65,12,1354493.51,728,UZS
L002726,C00600,2025-03-04,2026-02-27,7922856,3285129,0,0,Active,Installment,24.04,12,818959.22,780,UZS
L002727,C01833,2025-03-02,2025-11-27,25533178,8977460,0,0,Active,Cash loan,41.06,9,4001900.1,428,UZS
L002728,C00560,2024-01-06,2024-04-05,9175029,5237263,0,0,Active,Credit card,23.38,3,3773383.59,780,UZS
L002729,C00681,2024-08-16,2024-11-14,21482552,8146936,1193614,15,Overdue,Cash loan,31.69,3,9430124.24,608,UZS
L002730,C02078,2025-02-28,2025-08-27,40282181,32234723,0,0,Active,Cash loan,42.36,6,9557618.81,768,UZS
L002731,C00974,2025-07-30,2026-01-26,12563599,0,0,0,Closed,Installment,33.2,6,2789118.98,737,UZS
L002732,C00259,2024-07-17,2026-07-07,8020901,2423810,986824,14,Overdue,Installment,42.86,24,477444.13,520,UZS
L002733,C00343,2024-12-08,2025-09-04,34510667,12861775,5500799,5,Overdue,Credit card,45.1,9,5563886.42,794,UZS
L002734,C00799,2025-10-29,2026-01-27,34484906,0,0,0,Closed,Cash loan,39.02,3,15980305.44,656,UZS
L002735,C01498,2025-03-23,2027-03-13,27340575,10553153,1918584,7,Overdue,Credit card,27.48,24,1452240.21,642,UZS
L002736,C01503,2025-05-06,2027-04-26,23208437,0,0,0,Closed,Credit card,41.44,24,1367750.55,624,UZS
L002737,C00708,2024-01-06,2024-04-05,11755518,4723531,0,0,Active,Cash loan,31.24,3,5142647.27,467,UZS
L002738,C00934,2025-11-08,2027-10-29,1208616,794997,0,0,Active,Microloan,44.03,24,72532.07,756,UZS
L002739,C00271,2024-05-16,2025-11-07,13850950,6279602,0,0,Active,Cash loan,37.13,18,1055211.54,407,UZS
L002740,C00515,2024-04-29,2026-04-19,9270133,1205890,0,0,Active,Cash loan,22.96,24,474939.81,805,UZS
L002741,C00470,2025-11-28,2028-11-12,20610037,11767200,4125103,30,Overdue,Cash loan,41.46,36,809859.95,619,UZS
L002742,C01419,2024-07-24,2026-01-15,43075413,27116664,0,0,Active,Cash loan,34.7,18,3223476.74,861,UZS
L002743,C02350,2025-09-06,2025-12-05,2299079,2294817,1053645,48,Overdue,Microloan,39.4,3,1068305.38,483,UZS
L002744,C01785,2025-04-29,2028-04-13,11551422,2577658,0,0,Active,Installment,35.6,36,435103.56,742,UZS
L002745,C01050,2024-03-15,2024-09-11,12492356,10105671,2619580,99,Default,Installment,41.35,6,2942990.87,504,UZS
L002746,C02229,2024-05-03,2025-10-25,7481256,5227458,0,0,Active,Credit card,28.68,18,534826.68,787,UZS
L002747,C01238,2025-06-21,2026-03-18,21779524,13606449,0,0,Active,Installment,26.25,9,3055183.23,865,UZS
L002748,C01508,2025-09-27,2027-09-17,4122264,1090598,0,0,Active,Installment,40.94,24,242079.95,644,UZS
L002749,C00350,2025-07-01,2025-12-28,32573131,0,0,0,Closed,Cash loan,25.18,6,6795840.9,789,UZS
L002750,C02463,2024-09-27,2025-06-24,12242700,2810847,0,0,Active,Installment,45.13,9,1974203.39,848,UZS
L002751,C01693,2025-03-27,2027-03-17,33669035,18809259,0,0,Active,Credit card,39.4,24,1955609.78,718,UZS
L002752,C01046,2025-02-08,2025-08-07,24972017,0,0,0,Closed,Installment,24.09,6,5164629.32,558,UZS
L002753,C02385,2025-07-16,2026-01-12,7404996,0,0,0,Closed,Microloan,43.2,6,1767325.71,492,UZS
L002754,C01313,2024-08-29,2026-02-20,36578763,14390277,0,0,Active,Cash loan,24.86,18,2537346.86,614,UZS
L002755,C00385,2024-09-28,2025-09-23,34520447,7621420,0,0,Active,Credit card,33.27,12,3833783.31,665,UZS
L002756,C01609,2025-11-22,2026-11-17,7362062,5549588,0,0,Active,Microloan,31.83,12,808783.86,673,UZS
L002757,C01438,2024-10-01,2026-03-25,43435662,20984931,6182089,9,Overdue,Cash loan,30.01,18,3137261.34,758,UZS
L002758,C00014,2025-11-02,2026-05-01,12381365,5907016,0,0,Active,Cash loan,35.44,6,2794886.79,801,UZS
L002759,C00838,2024-02-24,2024-11-20,43710824,37062363,0,0,Active,Cash loan,38.83,9,6742637.44,796,UZS
L002760,C00760,2024-02-10,2024-08-08,23720416,0,0,0,Closed,Cash loan,32.53,6,5239444.55,668,UZS
L002761,C01655,2024-07-25,2026-07-15,20545422,2984712,0,0,Active,Credit card,44.33,24,1235550.32,643,UZS
L002762,C00030,2025-11-10,2026-11-05,8428382,6839681,1263098,57,Overdue,Installment,27.22,12,893548.97,528,UZS
L002763,C01362,2024-02-23,2024-05-23,2617977,1105181,0,0,Active,Microloan,27.34,3,1111243.97,755,UZS
L002764,C00253,2025-10-11,2026-07-08,11014063,8910312,5754628,17,Overdue,Installment,29.93,9,1590063.56,617,UZS
L002765,C02023,2024-12-21,2025-09-17,24492770,0,0,0,Closed,Cash loan,30.44,9,3549818.8,563,UZS
L002766,C00004,2025-09-02,2026-05-30,27655001,6062917,0,0,Active,Cash loan,45.65,9,4475501.0,556,UZS
L002767,C02060,2025-08-15,2027-02-06,16374960,8503284,0,0,Active,Cash loan,39.07,18,1265147.6,823,UZS
L002768,C01665,2025-06-01,2026-11-23,5286896,0,0,0,Closed,Credit card,39.37,18,409352.61,591,UZS
L002769,C02172,2024-11-15,2026-11-05,16131066,13089074,0,0,Active,Cash loan,42.84,24,960067.28,735,UZS
L002770,C00392,2024-08-27,2026-08-17,1599328,327025,0,0,Active,Installment,22.7,24,81765.64,532,UZS
L002771,C01432,2025-10-27,2027-04-20,22716744,14780435,0,0,Active,Cash loan,34.3,18,1694921.51,692,UZS
L002772,C00342,2024-09-25,2026-03-19,27793029,14094939,7812415,69,Overdue,Cash loan,34.55,18,2077528.92,900,UZS
L002773,C00181,2024-11-10,2025-11-05,10009806,0,0,0,Closed,Cash loan,34.44,12,1121431.93,712,UZS
L002774,C01999,2024-12-23,2027-12-08,25425340,4728537,0,0,Active,Credit card,37.5,36,971106.74,819,UZS
L002775,C01869,2025-08-19,2025-11-17,20611790,9445685,0,0,Active,Credit card,31.69,3,9047888.75,594,UZS
L002776,C00966,2025-09-30,2027-09-20,42043231,32702663,0,0,Active,Cash loan,37.71,24,2412405.56,778,UZS
L002777,C02362,2025-05-28,2026-02-22,12300378,2175303,0,0,Active,Cash loan,30.07,9,1777677.96,701,UZS
L002778,C01822,2025-02-21,2027-02-11,28170832,9082497,0,0,Active,Cash loan,31.53,24,1543878.97,618,UZS
L002779,C00466,2025-02-18,2028-02-03,37757230,19277423,8261981,46,Overdue,Cash loan,29.55,36,1358735.87,603,UZS
L002780,C01016,2024-07-27,2025-01-23,24786691,19470900,11117264,56,Overdue,Cash loan,35.72,6,5606749.5,468,UZS
L002781,C00277,2024-02-24,2024-05-24,9022661,0,0,0,Closed,Cash loan,33.22,3,4006662.99,491,UZS
L002782,C02295,2024-11-16,2026-11-06,34881722,16585797,0,0,Active,Cash loan,26.47,24,1838121.41,696,UZS
L002783,C00278,2024-11-25,2027-11-10,39173326,32371303,0,0,Active,Cash loan,39.99,36,1523298.31,849,UZS
L002784,C00177,2025-04-17,2026-10-09,16053005,4910353,0,0,Active,Installment,38.24,18,1232870.78,594,UZS
L002785,C01892,2024-06-25,2025-06-20,44910998,25571911,0,0,Active,Cash loan,44.12,12,5393810.86,826,UZS
L002786,C00007,2024-06-27,2025-12-19,6003803,0,0,0,Closed,Installment,39.28,18,464560.93,835,UZS
L002787,C02144,2024-01-27,2025-07-20,10080918,4330763,0,0,Active,Credit card,30.64,18,731650.63,586,UZS
L002788,C00192,2025-08-06,2027-07-27,24092309,0,0,0,Closed,Installment,34.04,24,1345555.46,858,UZS
L002789,C00567,2024-10-12,2025-01-10,16124175,8290017,0,0,Active,Installment,43.78,3,7727779.6,664,UZS
L002790,C01131,2024-10-30,2025-01-28,22114757,9215585,5864533,42,Overdue,Credit card,22.43,3,9025032.33,529,UZS
L002791,C01767,2025-07-06,2028-06-20,11668276,7134568,0,0,Active,Cash loan,26.13,36,408811.01,504,UZS
L002792,C01936,2025-03-07,2027-02-25,19531047,2022924,0,0,Active,Installment,25.54,24,1021636.52,634,UZS
L002793,C00742,2024-05-03,2024-10-30,3844719,1931575,0,0,Active,Microloan,27.21,6,815144.51,780,UZS
L002794,C00715,2024-06-02,2024-11-29,6819682,5278162,0,0,Active,Credit card,43.14,6,1626948.8,606,UZS
L002795,C00238,2025-07-23,2027-01-14,9532593,5738855,0,0,Active,Installment,45.78,18,772034.12,810,UZS
L002796,C00673,2024-07-15,2025-01-11,14841689,0,0,0,Closed,Cash loan,31.48,6,3252308.78,604,UZS
L002797,C02465,2025-03-31,2025-06-29,18056261,14490413,0,0,Active,Installment,43.77,3,8653162.15,842,UZS
L002798,C00983,2025-04-01,2028-03-16,30703848,11295568,0,0,Active,Credit card,29.25,36,1102353.43,491,UZS
L002799,C01830,2025-05-04,2025-08-02,6440720,0,0,0,Closed,Cash loan,25.97,3,2704458.33,715,UZS
L002800,C00718,2025-09-20,2027-09-10,3068465,0,0,0,Closed,Credit card,37.55,24,175861.4,737,UZS
L002801,C02150,2025-03-24,2028-03-08,21040689,0,0,0,Closed,Cash loan,45.76,36,851914.12,475,UZS
L002802,C01640,2025-10-25,2028-10-09,2066071,0,0,0,Closed,Credit card,39.92,36,80301.29,682,UZS
L002803,C01564,2025-01-07,2026-07-01,20513891,0,0,0,Closed,Installment,43.88,18,1639743.69,699,UZS
L002804,C01300,2024-08-27,2025-02-23,12153360,1555090,0,0,Active,Installment,27.92,6,2591096.35,475,UZS
L002805,C02426,2024-10-25,2027-10-10,5484032,3682782,0,0,Active,Microloan,44.85,36,220656.12,767,UZS
L002806,C00692,2025-06-21,2025-09-19,23700664,7344783,0,0,Active,Installment,22.86,3,9706211.93,686,UZS
L002807,C02353,2024-12-27,2025-06-25,24045963,10517813,0,0,Active,Credit card,27.89,6,5125397.01,885,UZS
L002808,C01830,2024-03-21,2025-03-16,4526368,2012957,0,0,Active,Cash loan,29.06,12,486810.88,552,UZS
L002809,C01015,2024-02-14,2025-02-08,11189312,5382831,0,0,Active,Installment,45.71,12,1358662.21,647,UZS
L002810,C02011,2025-02-12,2026-02-07,7575120,860614,0,0,Active,Microloan,25.98,12,795261.35,828,UZS
L002811,C01173,2025-08-12,2028-07-27,6173923,1610175,0,0,Active,Microloan,29.26,36,221678.14,803,UZS
L002812,C02185,2024-05-03,2027-04-18,24718218,20864847,4963442,26,Overdue,Installment,44.64,36,993123.07,800,UZS
L002813,C00041,2025-01-13,2025-10-10,16810808,5382599,3040909,79,Overdue,Cash loan,35.22,9,2525730.51,627,UZS
L002814,C02109,2025-07-12,2025-10-10,18731576,16549109,6869696,23,Overdue,Credit card,36.93,3,8549715.67,557,UZS
L002815,C00587,2024-08-28,2027-08-13,2267180,279818,0,0,Active,Microloan,44.83,36,91209.91,771,UZS
L002816,C01885,2024-07-20,2024-10-18,19214789,0,0,0,Closed,Installment,40.11,3,8973946.96,648,UZS
L002817,C02234,2024-02-10,2025-02-04,24438388,0,0,0,Closed,Installment,28.15,12,2609816.19,833,UZS
L002818,C01123,2024-05-02,2025-10-24,3746640,3105625,0,0,Active,Installment,29.75,18,270070.3,572,UZS
L002819,C01882,2024-04-14,2025-10-06,6118116,4969200,3262250,28,Overdue,Cash loan,44.19,18,490095.08,538,UZS
L002820,C00737,2025-01-16,2025-07-15,24060148,0,0,0,Closed,Installment,44.39,6,5790074.62,454,UZS
L002821,C00603,2024-05-03,2026-04-23,20878202,0,0,0,Closed,Cash loan,27.61,24,1110111.4,822,UZS
L002822,C00650,2025-03-25,2028-03-09,20553358,9900478,0,0,Active,Installment,28.6,36,734211.62,612,UZS
L002823,C00109,2024-11-04,2025-10-30,22421714,0,0,0,Closed,Installment,36.73,12,2554767.46,596,UZS
L002824,C02205,2025-10-24,2027-04-17,32303226,26903314,0,0,Active,Cash loan,40.93,18,2529163.13,668,UZS
L002825,C00516,2025-05-24,2026-05-19,14072440,11113668,0,0,Active,Installment,35.05,12,1583735.85,563,UZS
L002826,C00264,2024-01-14,2024-04-13,5144710,2106937,727256,87,Overdue,Cash loan,33.44,3,2288367.01,602,UZS
L002827,C01025,2025-07-06,2026-07-01,6198789,4784462,940328,17,Overdue,Cash loan,45.35,12,750828.32,585,UZS
L002828,C01058,2025-01-13,2025-10-10,27794091,0,0,0,Closed,Credit card,39.02,9,4293260.59,656,UZS
L002829,C00716,2025-03-24,2028-03-08,33850798,14793369,0,0,Active,Cash loan,40.5,36,1321121.42,508,UZS
L002830,C01069,2024-01-06,2025-12-26,28227586,0,0,0,Closed,Cash loan,26.59,24,1488887.55,727,UZS
L002831,C01540,2025-07-28,2026-01-24,24283517,11858669,0,0,Active,Cash loan,40.51,6,5686794.96,554,UZS
L002832,C02310,2024-03-12,2024-09-08,36574744,22092205,3202890,26,Overdue,Cash loan,26.15,6,7689839.93,461,UZS
L002833,C01593,2024-11-28,2027-11-13,9856280,0,0,0,Closed,Cash loan,40.55,36,384805.6,612,UZS
L002834,C01181,2025-05-13,2027-05-03,15300229,0,0,0,Closed,Cash loan,24.38,24,792934.37,706,UZS
L002835,C00688,2024-05-15,2024-08-13,9904558,2154089,0,0,Active,Installment,40.29,3,4631701.47,473,UZS
L002836,C00483,2025-05-08,2026-10-30,29664925,24581597,0,0,Active,Cash loan,33.76,18,2204433.54,709,UZS
L002837,C02445,2024-02-21,2025-08-14,31378671,24095520,0,0,Active,Credit card,34.84,18,2350611.11,654,UZS
L002838,C01057,2024-11-06,2026-10-27,24923888,0,0,0,Closed,Installment,45.29,24,1508829.87,561,UZS
L002839,C02280,2024-11-30,2025-02-28,44852350,31038445,0,0,Active,Cash loan,30.06,3,19444988.8,777,UZS
L002840,C02335,2025-01-17,2026-01-12,39209816,0,0,0,Closed,Cash loan,38.66,12,4530694.24,596,UZS
L002841,C00224,2024-04-11,2024-07-10,1964601,0,0,0,Closed,Microloan,36.81,3,895923.54,662,UZS
L002842,C00675,2024-12-13,2025-12-08,24534025,0,0,0,Closed,Cash loan,24.82,12,2551947.5,681,UZS
L002843,C00642,2024-07-08,2025-07-03,11028767,4128020,0,0,Active,Credit card,29.56,12,1190739.21,596,UZS
L002844,C00049,2024-01-14,2025-01-08,41692991,34400024,0,0,Active,Cash loan,25.56,12,4362476.62,619,UZS
L002845,C01537,2025-05-11,2026-11-02,19909140,7973542,0,0,Active,Installment,26.34,18,1397400.42,638,UZS
L002846,C01978,2024-11-02,2025-01-31,21406136,12268257,5148805,170,Default,Credit card,27.22,3,9077628.74,391,UZS
L002847,C00283,2025-11-14,2028-10-29,26879693,21091079,0,0,Active,Cash loan,36.67,36,1020457.68,797,UZS
L002848,C01567,2025-11-12,2028-10-27,24803470,5821428,0,0,Active,Cash loan,25.04,36,861507.19,627,UZS
L002849,C00918,2025-02-15,2025-05-16,30098668,0,0,0,Closed,Credit card,23.97,3,12437772.91,569,UZS
L002850,C01998,2025-06-07,2027-05-28,15942656,4621608,0,0,Active,Credit card,45.13,24,964065.69,485,UZS
L002851,C01944,2024-09-26,2025-03-25,25634612,5649225,0,0,Active,Cash loan,44.3,6,6165124.19,632,UZS
L002852,C00269,2024-02-04,2025-07-28,15322576,8855659,4958029,39,Overdue,Credit card,32.12,18,1124677.08,780,UZS
L002853,C00206,2025-09-15,2027-03-09,13085013,8861325,3605540,16,Overdue,Installment,23.95,18,901048.53,613,UZS
L002854,C01718,2024-02-14,2025-08-07,12073980,0,0,0,Closed,Installment,34.18,18,900048.13,744,UZS
L002855,C01825,2024-11-06,2026-10-27,34861412,0,0,0,Closed,Cash loan,40.35,24,2038666.32,422,UZS
L002856,C01202,2024-10-19,2025-10-14,34014235,12056891,0,0,Active,Cash loan,39.32,12,3949052.68,627,UZS
L002857,C00782,2025-01-17,2028-01-02,30795717,0,0,0,Closed,Cash loan,29.4,36,1106934.94,527,UZS
L002858,C00291,2024-11-25,2025-11-20,17863973,14434567,0,0,Active,Credit card,31.19,12,1952978.85,446,UZS
L002859,C01597,2025-09-30,2027-03-24,3727052,0,0,0,Closed,Installment,25.59,18,260044.7,666,UZS
L002860,C00185,2024-09-17,2025-09-12,4420475,0,0,0,Closed,Installment,31.82,12,485589.18,900,UZS
L002861,C01638,2025-02-15,2027-02-05,2185865,1452507,777689,11,Overdue,Microloan,27.4,24,116033.0,532,UZS
L002862,C00365,2024-09-11,2026-09-01,13379538,2989546,0,0,Active,Cash loan,41.23,24,787330.06,711,UZS
L002863,C00713,2025-02-07,2026-02-02,8967283,1486328,0,0,Active,Credit card,35.62,12,1013452.43,764,UZS
L002864,C00088,2025-07-03,2025-10-01,3008072,2216379,0,0,Active,Cash loan,33.2,3,1335583.97,535,UZS
L002865,C00054,2025-06-07,2028-05-22,9617716,1463094,0,0,Active,Installment,45.35,36,388315.28,769,UZS
L002866,C00589,2025-05-12,2028-04-26,1739150,0,0,0,Closed,Microloan,25.88,36,60812.28,882,UZS
L002867,C00256,2024-06-06,2024-12-03,14131709,10099078,6247119,19,Overdue,Credit card,39.89,6,3294807.95,524,UZS
L002868,C00477,2024-10-22,2025-04-20,7373215,4891106,0,0,Active,Installment,43.19,6,1759617.76,428,UZS
L002869,C00183,2025-04-17,2028-04-01,22708874,8662147,0,0,Active,Cash loan,35.79,36,856566.11,678,UZS
L002870,C01997,2024-01-10,2025-01-04,5193123,3370674,687078,11,Overdue,Credit card,42.09,12,614909.04,506,UZS
L002871,C01175,2024-01-31,2027-01-15,17849906,11647996,0,0,Active,Cash loan,38.67,36,687568.46,556,UZS
L002872,C02164,2025-07-27,2026-01-23,26096414,12966744,0,0,Active,Credit card,22.77,6,5339761.24,827,UZS
L002873,C02154,2025-10-01,2028-09-15,30724456,6325358,0,0,Active,Cash loan,37.79,36,1175978.55,598,UZS
L002874,C02322,2024-09-25,2026-09-15,21787340,20929615,3147597,29,Overdue,Credit card,35.74,24,1232255.64,516,UZS
L002875,C01495,2025-05-14,2025-08-12,25597993,13456825,0,0,Active,Cash loan,28.23,3,10941435.47,581,UZS
L002876,C00606,2024-03-13,2024-06-11,23471324,2376081,0,0,Active,Credit card,32.85,3,10393884.64,554,UZS
L002877,C01012,2025-10-12,2026-10-07,33623023,25506413,0,0,Active,Credit card,22.81,12,3441036.21,513,UZS
L002878,C01669,2025-09-15,2026-09-10,5840863,1958367,0,0,Active,Installment,26.21,12,614312.77,480,UZS
L002879,C01357,2025-06-13,2026-06-08,7549758,1290790,0,0,Active,Credit card,24.12,12,780896.64,417,UZS
L002880,C01423,2025-01-26,2026-01-21,1704315,0,0,0,Closed,Microloan,37.47,12,195243.49,767,UZS
L002881,C02349,2025-04-21,2025-07-20,24801406,0,0,0,Closed,Credit card,30.03,3,10749756.07,780,UZS
L002882,C02149,2024-07-11,2026-01-02,6034137,1231326,0,0,Active,Microloan,29.3,18,433452.17,590,UZS
