payment_id,loan_id,customer_id,payment_date,payment_amount,payment_type,payment_channel,currency
P0015442,L002826,C00264,2025-09-09,145562,Partial,Terminal,UZS
P0015443,L002828,C01058,2025-01-28,1390389,Regular,Terminal,UZS
P0015444,L002828,C01058,2025-09-29,1810970,Regular,Mobile App,UZS
P0015445,L002828,C01058,2025-05-12,661651,Regular,Mobile App,UZS
P0015446,L002828,C01058,2025-03-03,1531813,Regular,Terminal,UZS
P0015447,L002828,C01058,2025-05-26,1017751,Full repayment,Mobile App,UZS
P0015448,L002828,C01058,2025-04-08,3163420,Regular,Mobile App,UZS
P0015449,L002828,C01058,2025-10-18,969038,Partial,Mobile App,UZS
P0015450,L002828,C01058,2025-04-17,1025354,Regular,Mobile App,UZS
P0015451,L002828,C01058,2025-04-24,601467,Partial,Branch,UZS
P0015452,L002828,C01058,2025-11-10,2055375,Partial,Mobile App,UZS
P0015453,L002830,C01069,2024-06-10,715967,Regular,Mobile App,UZS
P0015454,L002830,C01069,2024-04-29,458177,Regular,Terminal,UZS
P0015455,L002830,C01069,2025-05-23,289775,Regular,Bank Transfer,UZS
P0015456,L002830,C01069,2025-01-30,854256,Partial,Terminal,UZS
P0015457,L002830,C01069,2025-06-21,1851142,Regular,Mobile App,UZS
P0015458,L002830,C01069,2025-03-19,1034051,Regular,Branch,UZS
P0015459,L002830,C01069,2024-05-18,792539,Partial,Terminal,UZS
P0015460,L002830,C01069,2024-07-02,619085,Regular,Terminal,UZS
P0015461,L002830,C01069,2025-07-07,1106865,Partial,Branch,UZS
P0015462,L002830,C01069,2024-12-23,151541,Regular,Mobile App,UZS
P0015463,L002830,C01069,2024-05-16,234639,Regular,Mobile App,UZS
P0015464,L002830,C01069,2024-11-08,1598309,Partial,Terminal,UZS
P0015465,L002830,C01069,2025-09-14,119629,Partial,Bank Transfer,UZS
P0015466,L002830,C01069,2024-05-01,1451465,Partial,Terminal,UZS
P0015467,L002830,C01069,2024-05-28,133938,Regular,Mobile App,UZS
P0015468,L002833,C01593,2025-06-07,145049,Full repayment,Mobile App,UZS
P0015469,L002833,C01593,2024-12-24,397849,Partial,Branch,UZS
P0015470,L002833,C01593,2025-08-11,160583,Regular,Terminal,UZS
P0015471,L002833,C01593,2024-12-19,424558,Regular,Branch,UZS
P0015472,L002833,C01593,2025-02-05,187949,Regular,Mobile App,UZS
P0015473,L002833,C01593,2025-06-11,150261,Regular,Branch,UZS
P0015474,L002833,C01593,2024-12-26,328072,Full repayment,Terminal,UZS
P0015475,L002833,C01593,2025-02-26,167534,Regular,Terminal,UZS
P0015476,L002833,C01593,2024-12-21,218197,Regular,Bank Transfer,UZS
P0015477,L002833,C01593,2024-12-28,119705,Regular,Terminal,UZS
P0015478,L002833,C01593,2025-12-16,226244,Regular,Mobile App,UZS
P0015479,L002834,C01181,2025-11-16,522343,Regular,Terminal,UZS
P0015480,L002834,C01181,2025-10-24,687288,Regular,Branch,UZS
P0015481,L002834,C01181,2025-08-28,485115,Full repayment,Bank Transfer,UZS
P0015482,L002834,C01181,2025-12-27,629966,Regular,Mobile App,UZS
P0015483,L002835,C00688,2024-06-24,155489,Regular,Terminal,UZS
P0015484,L002835,C00688,2025-12-08,2421497,Regular,Branch,UZS
P0015485,L002835,C00688,2025-02-04,1090002,Regular,Mobile App,UZS
P0015486,L002835,C00688,2025-08-16,122276,Regular,Mobile App,UZS
P0015487,L002835,C00688,2025-06-05,2646944,Regular,Mobile App,UZS
P0015488,L002835,C00688,2025-04-14,1259480,Regular,Mobile App,UZS
P0015489,L002835,C00688,2025-05-09,1147017,Regular,Terminal,UZS
P0015490,L002837,C02445,2025-08-01,2141507,Regular,Terminal,UZS
P0015491,L002837,C02445,2025-08-03,158302,Regular,Branch,UZS
P0015492,L002837,C02445,2025-08-23,2385787,Regular,Mobile App,UZS
P0015493,L002837,C02445,2025-12-26,1751053,Partial,Mobile App,UZS
P0015494,L002837,C02445,2024-09-25,958844,Partial,Mobile App,UZS
P0015495,L002837,C02445,2025-06-20,1361001,Regular,Branch,UZS
P0015496,L002837,C02445,2025-07-15,539335,Regular,Mobile App,UZS
P0015497,L002837,C02445,2024-08-16,840610,Regular,Terminal,UZS
P0015498,L002837,C02445,2025-11-30,150013,Regular,Bank Transfer,UZS
P0015499,L002837,C02445,2025-09-25,227731,Regular,Mobile App,UZS
P0015500,L002837,C02445,2025-04-01,506076,Regular,Branch,UZS
P0015501,L002837,C02445,2025-12-01,228424,Regular,Mobile App,UZS
P0015502,L002837,C02445,2025-09-01,2206998,Regular,Terminal,UZS
P0015503,L002837,C02445,2025-09-27,1140885,Regular,Branch,UZS
P0015504,L002837,C02445,2025-03-07,699723,Partial,Terminal,UZS
P0015505,L002837,C02445,2024-08-26,341338,Regular,Terminal,UZS
P0015506,L002837,C02445,2025-06-11,1286310,Regular,Bank Transfer,UZS
P0015507,L002837,C02445,2025-09-03,1046736,Regular,Branch,UZS
P0015508,L002838,C01057,2025-08-04,312329,Partial,Bank Transfer,UZS
P0015509,L002838,C01057,2025-08-30,181876,Regular,Mobile App,UZS
P0015510,L002838,C01057,2025-09-27,286858,Regular,Terminal,UZS
P0015511,L002838,C01057,2025-05-02,910143,Regular,Mobile App,UZS
P0015512,L002838,C01057,2025-09-02,1447871,Regular,Terminal,UZS
P0015513,L002838,C01057,2025-03-12,450244,Regular,Mobile App,UZS
P0015514,L002839,C02280,2025-11-13,7335886,Regular,Bank Transfer,UZS
P0015515,L002839,C02280,2025-10-13,8025232,Regular,Mobile App,UZS
P0015516,L002839,C02280,2025-07-04,1586168,Regular,Terminal,UZS
P0015517,L002839,C02280,2025-12-09,16124601,Regular,Mobile App,UZS
P0015518,L002839,C02280,2025-11-03,4770022,Regular,Branch,UZS
P0015519,L002839,C02280,2025-04-15,8544802,Regular,Mobile App,UZS
P0015520,L002839,C02280,2025-08-27,4977373,Partial,Branch,UZS
P0015521,L002839,C02280,2025-03-29,4391276,Regular,Mobile App,UZS
P0015522,L002839,C02280,2025-04-03,9936503,Regular,Mobile App,UZS
P0015523,L002839,C02280,2025-08-24,10389998,Regular,Mobile App,UZS
P0015524,L002839,C02280,2025-10-21,23185701,Partial,Branch,UZS
P0015525,L002840,C02335,2025-12-07,3511625,Regular,Branch,UZS
P0015526,L002840,C02335,2025-04-04,5020028,Partial,Mobile App,UZS
P0015527,L002840,C02335,2025-07-25,1967221,Regular,Mobile App,UZS
P0015528,L002840,C02335,2025-06-18,2871799,Regular,Branch,UZS
P0015529,L002840,C02335,2025-04-26,265322,Regular,Mobile App,UZS
P0015530,L002840,C02335,2025-03-02,2524174,Regular,Mobile App,UZS
P0015531,L002840,C02335,2025-09-16,4391098,Regular,Terminal,UZS
P0015532,L002840,C02335,2025-11-05,2195943,Regular,Mobile App,UZS
P0015533,L002840,C02335,2025-04-27,4973146,Partial,Terminal,UZS
P0015534,L002841,C00224,2024-12-17,443252,Regular,Mobile App,UZS
P0015535,L002841,C00224,2025-08-23,524310,Regular,Terminal,UZS
P0015536,L002841,C00224,2024-12-07,385478,Partial,Branch,UZS
P0015537,L002841,C00224,2025-04-27,302859,Partial,Branch,UZS
P0015538,L002841,C00224,2024-05-09,1089287,Regular,Terminal,UZS
P0015539,L002841,C00224,2024-08-01,200296,Regular,Branch,UZS
P0015540,L002841,C00224,2025-07-07,369945,Partial,Bank Transfer,UZS
P0015541,L002841,C00224,2025-03-02,654086,Regular,Branch,UZS
P0015542,L002841,C00224,2025-04-27,691559,Regular,Mobile App,UZS
P0015543,L002841,C00224,2024-11-25,924160,Regular,Terminal,UZS
P0015544,L002841,C00224,2024-07-21,333070,Partial,Terminal,UZS
P0015545,L002841,C00224,2025-03-18,987705,Regular,Mobile App,UZS
P0015546,L002841,C00224,2025-10-14,250662,Regular,Branch,UZS
P0015547,L002841,C00224,2025-08-26,646006,Regular,Mobile App,UZS
P0015548,L002841,C00224,2025-09-24,345375,Regular,Mobile App,UZS
P0015549,L002841,C00224,2024-09-16,150900,Regular,Bank Transfer,UZS
P0015550,L002841,C00224,2025-12-13,138540,Regular,Mobile App,UZS
P0015551,L002842,C00675,2025-06-07,643714,Regular,Bank Transfer,UZS
P0015552,L002842,C00675,2025-07-10,925473,Regular,Terminal,UZS
P0015553,L002842,C00675,2025-06-06,2175815,Regular,Terminal,UZS
P0015554,L002842,C00675,2025-06-03,1969892,Partial,Mobile App,UZS
P0015555,L002842,C00675,2025-08-27,2033233,Regular,Mobile App,UZS
P0015556,L002842,C00675,2025-07-19,888597,Regular,Mobile App,UZS
P0015557,L002842,C00675,2025-07-19,974447,Regular,Mobile App,UZS
P0015558,L002842,C00675,2025-05-12,963702,Regular,Branch,UZS
P0015559,L002842,C00675,2025-05-24,586662,Regular,Mobile App,UZS
P0015560,L002843,C00642,2024-12-01,459664,Regular,Mobile App,UZS
P0015561,L002843,C00642,2024-12-27,1045191,Partial,Bank Transfer,UZS
P0015562,L002843,C00642,2025-08-22,382931,Partial,Mobile App,UZS
P0015563,L002843,C00642,2025-02-20,753775,Regular,Mobile App,UZS
P0015564,L002843,C00642,2025-01-19,172726,Regular,Branch,UZS
P0015565,L002843,C00642,2024-08-22,686268,Regular,Branch,UZS
P0015566,L002843,C00642,2025-06-18,176820,Regular,Mobile App,UZS
P0015567,L002843,C00642,2024-12-17,1153181,Partial,Mobile App,UZS
P0015568,L002843,C00642,2025-03-10,397362,Regular,Mobile App,UZS
P0015569,L002843,C00642,2025-06-21,482084,Full repayment,Mobile App,UZS
P0015570,L002843,C00642,2025-01-20,163750,Regular,Mobile App,UZS
P0015571,L002844,C00049,2025-02-23,4909137,Partial,Mobile App,UZS
P0015572,L002844,C00049,2025-02-20,3659265,Regular,Terminal,UZS
P0015573,L002844,C00049,2025-06-11,4361432,Regular,Branch,UZS
P0015574,L002844,C00049,2025-06-30,4860980,Regular,Terminal,UZS
P0015575,L002844,C00049,2024-03-26,1722202,Regular,Terminal,UZS
P0015576,L002844,C00049,2024-06-20,1089898,Regular,Terminal,UZS
P0015577,L002844,C00049,2024-03-27,156060,Regular,Mobile App,UZS
P0015578,L002844,C00049,2024-07-01,193124,Regular,Mobile App,UZS
P0015579,L002844,C00049,2025-06-04,1047648,Regular,Mobile App,UZS
P0015580,L002844,C00049,2024-12-17,473276,Regular,Terminal,UZS
P0015581,L002844,C00049,2024-04-09,2975855,Partial,Mobile App,UZS
P0015582,L002845,C01537,2025-08-05,244430,Regular,Terminal,UZS
P0015583,L002845,C01537,2025-12-20,170898,Partial,Mobile App,UZS
P0015584,L002845,C01537,2025-10-12,1195911,Regular,Bank Transfer,UZS
P0015585,L002845,C01537,2025-09-04,264855,Regular,Terminal,UZS
P0015586,L002845,C01537,2025-11-14,280735,Partial,Mobile App,UZS
P0015587,L002846,C01978,2025-09-11,630695,Partial,Branch,UZS
P0015588,L002846,C01978,2025-05-09,203919,Partial,Bank Transfer,UZS
P0015589,L002846,C01978,2025-06-21,1232739,Partial,Mobile App,UZS
P0015590,L002848,C01567,2025-12-13,139268,Regular,Mobile App,UZS
P0015591,L002849,C00918,2025-07-22,3610720,Regular,Terminal,UZS
P0015592,L002849,C00918,2025-09-12,12081217,Regular,Mobile App,UZS
P0015593,L002849,C00918,2025-12-21,381616,Regular,Mobile App,UZS
P0015594,L002849,C00918,2025-03-29,3956560,Full repayment,Branch,UZS
P0015595,L002849,C00918,2025-11-17,7875974,Regular,Terminal,UZS
P0015596,L002849,C00918,2025-11-19,10415557,Partial,Bank Transfer,UZS
P0015597,L002849,C00918,2025-11-22,7511326,Regular,Branch,UZS
P0015598,L002850,C01998,2025-07-23,1115603,Regular,Terminal,UZS
P0015599,L002850,C01998,2025-07-17,499429,Full repayment,Mobile App,UZS
P0015600,L002850,C01998,2025-07-18,530908,Regular,Mobile App,UZS
P0015601,L002850,C01998,2025-11-24,884831,Regular,Terminal,UZS
P0015602,L002851,C01944,2025-04-17,5722966,Regular,Terminal,UZS
P0015603,L002851,C01944,2025-09-07,1724347,Regular,Mobile App,UZS
P0015604,L002851,C01944,2025-06-27,167906,Regular,Bank Transfer,UZS
P0015605,L002851,C01944,2025-03-07,7029778,Regular,Branch,UZS
P0015606,L002851,C01944,2025-09-03,4374655,Regular,Mobile App,UZS
P0015607,L002851,C01944,2025-07-15,2878535,Regular,Mobile App,UZS
P0015608,L002853,C00206,2025-12-11,155408,Partial,Mobile App,UZS
P0015609,L002853,C00206,2025-11-09,160864,Regular,Mobile App,UZS
P0015610,L002853,C00206,2025-12-27,371228,Partial,Mobile App,UZS
P0015611,L002854,C01718,2024-11-16,521612,Partial,Mobile App,UZS
P0015612,L002854,C01718,2025-12-04,549578,Regular,Mobile App,UZS
P0015613,L002854,C01718,2025-02-02,561109,Partial,Terminal,UZS
P0015614,L002854,C01718,2024-08-08,853697,Regular,Bank Transfer,UZS
P0015615,L002854,C01718,2025-08-08,545753,Regular,Terminal,UZS
P0015616,L002854,C01718,2025-11-30,865419,Partial,Mobile App,UZS
P0015617,L002854,C01718,2024-09-08,320929,Regular,Mobile App,UZS
P0015618,L002854,C01718,2025-08-15,400242,Partial,Branch,UZS
P0015619,L002854,C01718,2025-12-29,176992,Regular,Bank Transfer,UZS
P0015620,L002854,C01718,2024-10-29,209945,Full repayment,Branch,UZS
P0015621,L002854,C01718,2024-03-19,750154,Regular,Terminal,UZS
P0015622,L002854,C01718,2025-04-27,268707,Partial,Mobile App,UZS
P0015623,L002854,C01718,2024-08-23,311533,Regular,Mobile App,UZS
P0015624,L002854,C01718,2025-04-14,695845,Regular,Mobile App,UZS
P0015625,L002854,C01718,2025-02-26,257990,Regular,Mobile App,UZS
P0015626,L002854,C01718,2024-11-14,334367,Partial,Mobile App,UZS
P0015627,L002854,C01718,2025-08-23,117452,Regular,Terminal,UZS
P0015628,L002854,C01718,2024-09-03,267906,Regular,Mobile App,UZS
P0015629,L002855,C01825,2025-08-29,487273,Regular,Terminal,UZS
P0015630,L002855,C01825,2025-07-03,2546501,Regular,Mobile App,UZS
P0015631,L002855,C01825,2025-05-09,768379,Regular,Mobile App,UZS
P0015632,L002855,C01825,2025-11-24,1425848,Regular,Branch,UZS
P0015633,L002855,C01825,2025-02-16,2474392,Regular,Mobile App,UZS
P0015634,L002855,C01825,2025-03-07,1861213,Partial,Mobile App,UZS
P0015635,L002855,C01825,2024-11-30,915545,Regular,Terminal,UZS
P0015636,L002855,C01825,2024-11-26,2312009,Full repayment,Mobile App,UZS
P0015637,L002855,C01825,2025-09-08,245194,Regular,Branch,UZS
P0015638,L002855,C01825,2025-02-27,1038701,Partial,Terminal,UZS
P0015639,L002855,C01825,2025-06-24,1825241,Regular,Mobile App,UZS
P0015640,L002855,C01825,2025-12-02,741235,Regular,Mobile App,UZS
P0015641,L002855,C01825,2025-05-21,377377,Regular,Mobile App,UZS
P0015642,L002856,C01202,2025-02-10,3952309,Regular,Branch,UZS
P0015643,L002856,C01202,2025-11-16,1357064,Regular,Mobile App,UZS
P0015644,L002856,C01202,2025-11-28,355311,Partial,Terminal,UZS
P0015645,L002856,C01202,2025-03-17,1907571,Regular,Mobile App,UZS
P0015646,L002856,C01202,2025-12-23,1242491,Regular,Mobile App,UZS
P0015647,L002856,C01202,2025-05-12,1212884,Regular,Branch,UZS
P0015648,L002856,C01202,2025-08-08,1676615,Regular,Mobile App,UZS
P0015649,L002856,C01202,2025-09-21,2208842,Regular,Branch,UZS
P0015650,L002856,C01202,2025-07-26,2163170,Regular,Mobile App,UZS
P0015651,L002856,C01202,2025-10-23,3207083,Full repayment,Terminal,UZS
P0015652,L002856,C01202,2025-11-07,3455337,Regular,Mobile App,UZS
P0015653,L002857,C00782,2025-02-18,355122,Regular,Mobile App,UZS
P0015654,L002857,C00782,2025-11-15,593956,Partial,Mobile App,UZS
P0015655,L002857,C00782,2025-10-26,743762,Partial,Mobile App,UZS
P0015656,L002857,C00782,2025-07-23,554403,Regular,Mobile App,UZS
P0015657,L002857,C00782,2025-10-26,363555,Regular,Branch,UZS
P0015658,L002857,C00782,2025-06-18,462623,Regular,Mobile App,UZS
P0015659,L002857,C00782,2025-04-05,822164,Regular,Mobile App,UZS
P0015660,L002857,C00782,2025-06-18,453625,Partial,Terminal,UZS
P0015661,L002857,C00782,2025-09-05,462823,Regular,Mobile App,UZS
P0015662,L002858,C00291,2025-10-31,704637,Regular,Mobile App,UZS
P0015663,L002858,C00291,2025-09-11,1523437,Regular,Terminal,UZS
P0015664,L002858,C00291,2025-02-10,2339756,Regular,Mobile App,UZS
P0015665,L002858,C00291,2025-09-10,1616265,Regular,Branch,UZS
P0015666,L002858,C00291,2025-04-17,608686,Partial,Terminal,UZS
P0015667,L002858,C00291,2025-12-13,487932,Regular,Branch,UZS
P0015668,L002858,C00291,2025-10-04,409318,Regular,Mobile App,UZS
P0015669,L002859,C01597,2025-12-20,210173,Full repayment,Terminal,UZS
P0015670,L002859,C01597,2025-10-31,123625,Partial,Mobile App,UZS
P0015671,L002859,C01597,2025-12-14,143511,Regular,Bank Transfer,UZS
P0015672,L002860,C00185,2025-02-18,151526,Regular,Mobile App,UZS
P0015673,L002860,C00185,2025-09-17,120745,Regular,Mobile App,UZS
P0015674,L002860,C00185,2025-08-02,116824,Regular,Mobile App,UZS
P0015675,L002860,C00185,2025-01-02,206901,Partial,Mobile App,UZS
P0015676,L002860,C00185,2025-11-15,127549,Regular,Mobile App,UZS
P0015677,L002861,C01638,2025-10-11,176019,Partial,Terminal,UZS
P0015678,L002861,C01638,2025-11-26,119226,Partial,Mobile App,UZS
P0015679,L002861,C01638,2025-10-30,190485,Partial,Mobile App,UZS
P0015680,L002861,C01638,2025-09-05,122845,Regular,Mobile App,UZS
P0015681,L002861,C01638,2025-10-23,155887,Partial,Bank Transfer,UZS
P0015682,L002861,C01638,2025-05-12,108096,Partial,Mobile App,UZS
P0015683,L002861,C01638,2025-09-30,130757,Partial,Mobile App,UZS
P0015684,L002862,C00365,2025-05-31,419029,Partial,Bank Transfer,UZS
P0015685,L002862,C00365,2025-08-17,366790,Regular,Branch,UZS
P0015686,L002862,C00365,2025-12-08,107456,Full repayment,Mobile App,UZS
P0015687,L002862,C00365,2025-07-03,635985,Partial,Mobile App,UZS
P0015688,L002862,C00365,2025-01-23,191981,Regular,Branch,UZS
P0015689,L002862,C00365,2025-02-10,307541,Regular,Bank Transfer,UZS
P0015690,L002862,C00365,2024-10-14,471064,Regular,Mobile App,UZS
P0015691,L002862,C00365,2024-10-15,383253,Regular,Mobile App,UZS
P0015692,L002862,C00365,2025-12-29,325079,Regular,Mobile App,UZS
P0015693,L002862,C00365,2025-10-26,216037,Partial,Mobile App,UZS
P0015694,L002862,C00365,2025-09-21,411799,Regular,Branch,UZS
P0015695,L002862,C00365,2025-06-22,379773,Regular,Mobile App,UZS
P0015696,L002863,C00713,2025-03-18,608859,Partial,Mobile App,UZS
P0015697,L002863,C00713,2025-10-29,620761,Regular,Mobile App,UZS
P0015698,L002863,C00713,2025-08-20,310059,Regular,Mobile App,UZS
P0015699,L002865,C00054,2025-07-18,157933,Partial,Mobile App,UZS
P0015700,L002865,C00054,2025-11-04,322449,Regular,Terminal,UZS
P0015701,L002865,C00054,2025-12-18,241178,Regular,Mobile App,UZS
P0015702,L002865,C00054,2025-08-04,207057,Regular,Mobile App,UZS
P0015703,L002866,C00589,2025-11-19,148962,Regular,Mobile App,UZS
P0015704,L002866,C00589,2025-10-19,149707,Partial,Branch,UZS
P0015705,L002866,C00589,2025-11-10,139044,Partial,Branch,UZS
P0015706,L002866,C00589,2025-10-19,143011,Regular,Terminal,UZS
P0015707,L002866,C00589,2025-10-03,115561,Full repayment,Terminal,UZS
P0015708,L002866,C00589,2025-12-07,100208,Regular,Mobile App,UZS
P0015709,L002868,C00477,2025-09-01,661496,Regular,Mobile App,UZS
P0015710,L002868,C00477,2025-02-08,1030400,Partial,Terminal,UZS
P0015711,L002868,C00477,2025-10-23,495080,Regular,Mobile App,UZS
P0015712,L002868,C00477,2025-12-25,1571337,Regular,Mobile App,UZS
P0015713,L002868,C00477,2025-02-26,157042,Regular,Mobile App,UZS
P0015714,L002868,C00477,2025-04-19,1218584,Regular,Mobile App,UZS
P0015715,L002868,C00477,2025-12-01,678146,Partial,Branch,UZS
P0015716,L002868,C00477,2024-11-24,337535,Partial,Mobile App,UZS
P0015717,L002868,C00477,2025-06-26,1301221,Regular,Bank Transfer,UZS
P0015718,L002868,C00477,2024-11-08,1607685,Regular,Mobile App,UZS
P0015719,L002868,C00477,2025-02-19,567901,Regular,Mobile App,UZS
P0015720,L002868,C00477,2025-05-27,585267,Regular,Terminal,UZS
P0015721,L002868,C00477,2025-06-05,779787,Regular,Mobile App,UZS
P0015722,L002868,C00477,2025-01-14,576867,Regular,Mobile App,UZS
P0015723,L002869,C00183,2025-07-29,392615,Regular,Branch,UZS
P0015724,L002869,C00183,2025-11-25,567755,Regular,Mobile App,UZS
P0015725,L002870,C01997,2025-05-18,124333,Regular,Mobile App,UZS
P0015726,L002870,C01997,2024-07-17,115876,Partial,Bank Transfer,UZS
P0015727,L002870,C01997,2024-09-28,176024,Partial,Bank Transfer,UZS
P0015728,L002871,C01175,2024-11-23,339421,Regular,Terminal,UZS
P0015729,L002871,C01175,2025-06-10,183226,Regular,Terminal,UZS
P0015730,L002871,C01175,2025-06-04,202230,Regular,Terminal,UZS
P0015731,L002871,C01175,2025-08-20,465976,Regular,Mobile App,UZS
P0015732,L002871,C01175,2024-02-27,269485,Full repayment,Terminal,UZS
P0015733,L002871,C01175,2024-08-31,147471,Partial,Mobile App,UZS
P0015734,L002871,C01175,2024-06-18,520344,Regular,Branch,UZS
P0015735,L002871,C01175,2024-02-26,390212,Partial,Branch,UZS
P0015736,L002871,C01175,2024-11-30,395248,Regular,Terminal,UZS
P0015737,L002872,C02164,2025-12-04,1987354,Partial,Bank Transfer,UZS
P0015738,L002872,C02164,2025-10-25,1466615,Regular,Mobile App,UZS
P0015739,L002873,C02154,2025-11-09,167538,Regular,Terminal,UZS
P0015740,L002873,C02154,2025-12-11,1507937,Regular,Bank Transfer,UZS
P0015741,L002874,C02322,2025-01-03,828620,Regular,Terminal,UZS
P0015742,L002874,C02322,2025-07-05,227528,Partial,Mobile App,UZS
P0015743,L002874,C02322,2025-11-14,451600,Regular,Mobile App,UZS
P0015744,L002874,C02322,2025-01-06,194172,Partial,Bank Transfer,UZS
P0015745,L002874,C02322,2025-08-07,517003,Partial,Branch,UZS
P0015746,L002874,C02322,2025-12-11,208967,Full repayment,Branch,UZS
P0015747,L002876,C00606,2025-04-11,1482476,Partial,Mobile App,UZS
P0015748,L002878,C01669,2025-12-13,180206,Regular,Mobile App,UZS
P0015749,L002878,C01669,2025-10-18,413315,Regular,Terminal,UZS
P0015750,L002878,C01669,2025-12-25,130841,Full repayment,Mobile App,UZS
P0015751,L002879,C01357,2025-11-06,470798,Regular,Terminal,UZS
P0015752,L002879,C01357,2025-11-03,479769,Regular,Terminal,UZS
P0015753,L002879,C01357,2025-12-29,476063,Regular,Mobile App,UZS
P0015754,L002879,C01357,2025-12-20,366443,Regular,Terminal,UZS
P0015755,L002879,C01357,2025-11-24,883700,Partial,Branch,UZS
P0015756,L002880,C01423,2025-04-03,100916,Regular,Terminal,UZS
P0015757,L002880,C01423,2025-02-25,141130,Regular,Mobile App,UZS
P0015758,L002880,C01423,2025-08-26,122758,Regular,Terminal,UZS
P0015759,L002880,C01423,2025-07-17,143179,Regular,Mobile App,UZS
P0015760,L002880,C01423,2025-12-29,107039,Regular,Mobile App,UZS
